geo,target,feature,kind,pearson_r,p_pearson,spearman_r,p_spearman,n
MK,rail_investment_pct_gdp,health_spend_pct_gdp,level,0.972443773702241,1.7979693141450216e-06,0.6025979643929427,0.11899085606171472,8
BE,rail_investment_pct_gdp,education_spend_pct_gdp,level,-0.9687668656701247,5.11534224498007e-10,-0.9714097790072975,2.1509224284431987e-10,12
PL,rail_investment_pct_gdp,homicide_rate,level,0.9572203927661126,5.050642362103386e-16,0.7915291736073005,5.042430660920523e-06,21
PL,rail_investment_pct_gdp,infant_mortality_rate,delta,-0.9568190625194095,2.367903641346189e-18,-0.7836078331341917,1.34479965539424e-06,24
CZ,rail_investment_pct_gdp,rail_wagons,level,0.9522033682796365,5.512710270583669e-22,0.7429940631984042,6.579056830275854e-07,30
PL,rail_investment_pct_gdp,rail_network_length_km,level,0.9510282827082679,3.090428380096281e-17,0.8209416050840807,1.0700566653528131e-07,24
CZ,rail_investment_pct_gdp,internet_users_pct,level,-0.9470340493626487,7.638208948670894e-21,-0.6758209683057151,1.9721367391515017e-05,30
CZ,rail_investment_pct_gdp,rail_locomotives,level,0.9450198995051912,1.9528633959877712e-20,0.7689803567606098,1.231288058705217e-07,30
CZ,rail_investment_pct_gdp,infant_mortality_rate,level,0.9449058267250493,2.0568348971771444e-20,0.6229174484349799,0.0001494778741604109,30
PL,rail_investment_pct_gdp,internet_users_pct,level,-0.9448466311146678,3.255955677811127e-16,-0.7685949105688215,3.162793366776343e-06,24
NO,rail_investment_pct_gdp,rail_passengers,level,-0.9430868053108895,2.3746773093975713e-08,-0.923038133146059,3.606014300009868e-07,13
CZ,rail_investment_pct_gdp,rail_track_length_km,level,0.9412458344748246,1.0148099350657403e-19,0.6631444455906118,3.3446069888909985e-05,30
DE,rail_investment_pct_gdp,cars_per_1000_inhabitants,delta,0.940807546203399,6.607141956772223e-11,0.7314399310595775,0.0004893120617931789,17
MK,rail_investment_pct_gdp,gva_total_meur,level,-0.9335650059657685,0.0001640492411993384,-0.4512911837857747,0.27683988541098953,8
CZ,rail_investment_pct_gdp,urban_population_pct,level,0.9329165545954642,2.5078582089178515e-18,0.7311392714508429,1.30819305585372e-06,30
CZ,rail_investment_pct_gdp,rail_employees,level,0.9328568709209146,2.5210631609674014e-08,0.9031160153641365,7.892276824748622e-07,14
PL,rail_investment_pct_gdp,exports_pct_gdp,level,-0.9319601153364819,1.7593010834460863e-14,-0.796816699410161,5.906908815466572e-07,24
MK,rail_investment_pct_gdp,gdp_current_usd,level,-0.9313369726838729,0.0001910185238949288,-0.49920855487247895,0.2202259631293759,8
MK,rail_investment_pct_gdp,gdp_per_capita_usd,level,-0.9307368229056804,0.0001988047924549392,-0.5035150802333654,0.21542308659994885,8
TR,rail_investment_pct_gdp,rail_employees,level,-0.9305410134620424,1.2067227361299157e-10,-0.9469819036672112,2.9949951232972233e-12,18
MK,rail_investment_pct_gdp,gdp_current_meur,level,-0.9279274678737138,0.00023836246104620506,-0.5071560516258499,0.21140037541770676,8
MK,rail_investment_pct_gdp,gdp_per_capita_eur,level,-0.9256422322776107,0.00027452437022900387,-0.4991531356595912,0.22028808495323773,8
AT,rail_investment_pct_gdp,urban_population_pct,level,0.9226647528284024,2.612080375600164e-08,0.8990327364310662,3.7276828767834734e-07,15
DE,rail_investment_pct_gdp,rail_track_length_km,level,0.9203697230878725,9.579204205474192e-09,0.7825031753231365,0.00014925830852598158,16
EE,rail_investment_pct_gdp,rail_network_length_km,level,-0.9198298229477992,1.2350413113161372e-12,-0.8151936390043861,3.245412725513608e-07,23
EE,rail_investment_pct_gdp,suicide_rate,level,0.9190871893366387,3.1520078769228755e-09,0.849084434622493,2.7618070778202452e-06,17
MK,rail_investment_pct_gdp,gdp_pps,level,-0.9177345778847331,0.00043051965850032944,-0.4972683549953431,0.22240557027333624,8
PL,rail_investment_pct_gdp,infant_mortality_rate,level,0.9172169505253079,6.01428183800428e-13,0.7634826788350246,4.1594166679461866e-06,24
PL,rail_investment_pct_gdp,life_expectancy_years,level,-0.9169201705232629,6.403469283235264e-13,-0.7926789650544638,7.702373346374628e-07,24
MK,rail_investment_pct_gdp,gdp_per_capita_pps,level,-0.9164997951556549,0.00045960892635264576,-0.3944938716149411,0.35098072427398125,8
IT,rail_investment_pct_gdp,rail_freight_tonne_km,level,0.9162348201410246,2.575814224440631e-12,0.86804190528655,3.1051295800361145e-09,23
CZ,rail_investment_pct_gdp,rail_electrified_km,level,-0.916062755009568,4.4123001543699524e-16,-0.6927277414563408,9.281904927295546e-06,30
PL,rail_investment_pct_gdp,cars_per_1000_inhabitants,level,-0.9158412539451769,8.02372104009071e-13,-0.7969689560555685,5.848680468561972e-07,24
AT,rail_investment_pct_gdp,rail_wagons,level,-0.9138894425199561,1.1553634175215245e-05,-0.9337889330775844,1.8230899541404609e-06,11
CZ,rail_investment_pct_gdp,exports_pct_gdp,level,-0.9138604326997845,7.857590852799746e-16,-0.6692158575329075,2.6066868756643302e-05,30
PL,rail_investment_pct_gdp,rail_track_length_km,level,0.911681912287022,1.8514525879306275e-12,0.7436786434011754,1.1172880050674024e-05,24
PT,rail_investment_pct_gdp,infant_mortality_rate,delta,-0.9116728085935837,2.318210028272793e-10,-0.9309233732893683,6.59908676165112e-12,20
MK,rail_investment_pct_gdp,gni_per_capita_usd,level,-0.911004195913278,0.0006062986462605374,-0.43264659813288536,0.3003743963706748,8
DK,rail_investment_pct_gdp,suicide_rate,level,0.9102195793072448,1.1841225495880308e-07,0.8919961515865359,7.076803834802993e-07,15
CZ,rail_investment_pct_gdp,infant_mortality_rate,delta,-0.9095352611836235,2.314074536073014e-15,-0.5697867368962389,0.0007710420762698546,30
RS,rail_investment_pct_gdp,rail_track_length_km,level,-0.9083064503936125,5.281612029375699e-06,-0.9041765603556225,7.327506797956681e-06,12
DK,rail_investment_pct_gdp,health_spend_pct_gdp,level,-0.907063136418419,4.888770428948922e-09,-0.8620239108403062,4.669750050695891e-07,18
CZ,rail_investment_pct_gdp,life_expectancy_years,level,-0.9029611200542846,1.0585584070632763e-14,-0.7325495689329534,1.2082198319119756e-06,30
CZ,rail_investment_pct_gdp,gov_debt_pct_gdp,level,-0.9012200670212691,1.5487506880957973e-14,-0.6121592338598842,0.00021426978213454477,30
PL,rail_investment_pct_gdp,imports_pct_gdp,level,-0.9012072799610293,1.2368268408346329e-11,-0.7123614862669612,4.360772483604493e-05,24
PL,rail_investment_pct_gdp,rail_employees,level,0.9008596906274546,9.41072667138652e-06,0.8436178296618768,0.00021494330015627515,12
RS,rail_investment_pct_gdp,ppp_factor,level,0.9006802988325551,9.536038321746648e-06,0.9186219658036899,2.1331182207135554e-06,12
RS,rail_investment_pct_gdp,rail_wagons,level,-0.9004046999404696,3.044637834502786e-05,-0.9198576597356484,7.061445228804276e-06,11
RS,rail_investment_pct_gdp,population_total,level,-0.9003644071424062,9.760048892594749e-06,-0.887565268064131,2.326492408320677e-05,12
RS,rail_investment_pct_gdp,urban_population_pct,level,0.8988180053178177,1.0920313256131974e-05,0.9045406148556794,7.124228163916338e-06,12
CZ,rail_investment_pct_gdp,homicide_rate,level,0.8970330806880867,3.2383290155548376e-13,0.7217218197589346,5.21004405983535e-06,28
RS,rail_investment_pct_gdp,internet_users_pct,level,0.8968178277508806,1.2587524753789021e-05,0.9042853158256029,7.266284039033071e-06,12
CZ,rail_investment_pct_gdp,price_level_index,level,-0.8963001377539054,4.338466967976035e-14,-0.5529262383064317,0.0012161987670760606,30
CH,rail_investment_pct_gdp,rail_freight_tonne_km,level,-0.895125998323376,1.589653840167568e-06,-0.9491769731383614,1.4706034767689852e-09,14
IT,rail_investment_pct_gdp,rail_employees,level,0.8929673018478462,2.2313412375556772e-07,0.907011911367588,5.15547175837122e-08,16
PT,rail_investment_pct_gdp,urban_population_pct,level,-0.8926325835024955,3.307516038093053e-09,-0.9411139499914436,5.76284364603085e-13,20
CZ,rail_investment_pct_gdp,imports_pct_gdp,level,-0.8925225650423497,9.173880640316612e-14,-0.6814332652522763,1.5456422220489632e-05,30
SI,rail_investment_pct_gdp,fertility_rate,level,-0.8924552559192988,9.294215614203839e-14,-0.7565966494071824,2.8233457965845943e-07,30
RS,rail_investment_pct_gdp,rail_network_length_km,level,-0.8915010491085015,1.8063164147990793e-05,-0.8915251880472158,1.8034497586811354e-05,12
PT,rail_investment_pct_gdp,rail_electrified_km,level,-0.8910731523770188,4.001486275386749e-09,-0.8955960484175977,2.2800344934738752e-09,20
PL,rail_investment_pct_gdp,rail_fatalities,level,0.8892049626942999,1.4076241141762115e-08,0.6901166764113156,0.0006920385522396084,19
TR,rail_investment_pct_gdp,population_density,level,0.8884827178787638,2.505932949634377e-10,0.8623531190420377,5.720036031412099e-09,23
FR,rail_investment_pct_gdp,net_earnings_eur,level,0.8880128469040988,4.4905251399461745e-08,0.8785491119474572,1.1356774100999616e-07,18
NL,rail_investment_pct_gdp,unemployment_rate_pct,delta,0.8866606257001521,2.4618874813573606e-05,0.8872169136624666,2.3778886249657088e-05,12
AT,rail_investment_pct_gdp,rail_locomotives,level,-0.8859253023976102,7.268472135230423e-05,-0.8821441613951566,8.915044314220731e-05,11
PL,rail_investment_pct_gdp,urban_population_pct,level,0.8848684747795663,1.4999277319599234e-10,0.829963705609318,5.204152148903215e-08,24
PT,rail_investment_pct_gdp,internet_users_pct,level,-0.8834223432899119,9.703367030280396e-09,-0.878787478167928,1.6009427219102957e-08,20
AT,rail_investment_pct_gdp,population_total,level,0.8808361703576141,1.7644933512966012e-06,0.8562403358982239,9.385252670106284e-06,15
PT,rail_investment_pct_gdp,life_expectancy_years,level,-0.8796545322190056,1.460587061547978e-08,-0.9122925949438125,2.1004281304605209e-10,20
HR,rail_investment_pct_gdp,rail_accidents,level,0.8795797972678765,1.4722340121826155e-08,0.8023523932525389,5.1944124658855395e-06,20
PT,rail_investment_pct_gdp,gni_per_capita_usd,level,-0.8788590632276055,1.5889123610212644e-08,-0.8972077520426085,1.851690165199849e-09,20
AT,rail_investment_pct_gdp,population_density,level,0.878142892501933,2.163842865746225e-06,0.8532933460632168,1.118107178545976e-05,15
PT,rail_investment_pct_gdp,birth_rate,level,0.8773818115498219,1.8543647020793998e-08,0.9264008209220196,1.690744352103555e-11,20
FR,rail_investment_pct_gdp,health_spend_pct_gdp,level,0.8772481382445393,1.2807303321635717e-07,0.8805969580875477,9.366836616668207e-08,18
CH,rail_investment_pct_gdp,unemployment_rate_pct,level,0.8764990183235134,6.418122275843376e-06,0.8647280961414188,1.356904151934807e-05,14
RS,rail_investment_pct_gdp,price_level_index,level,0.8762107571838856,4.549445076298409e-05,0.8776815021771712,4.1899610983020416e-05,12
TR,rail_investment_pct_gdp,passenger_modal_split_rail_pct,level,-0.8754415588141563,1.329228628079053e-09,-0.8504039034932518,1.8636590143308163e-08,23
TR,rail_investment_pct_gdp,infant_mortality_rate,delta,0.875266887618831,5.293539786651383e-10,0.8584258457814465,3.650679987230039e-09,24
RS,rail_investment_pct_gdp,compensation_employees_meur,level,0.8717750019438013,5.788179117235389e-05,0.9100740951948707,4.564548681291028e-06,12
RS,rail_investment_pct_gdp,cars_per_1000_inhabitants,level,0.8717559334068172,0.0003907866450371153,0.8768063487119256,0.0003146338412129272,10
MK,rail_investment_pct_gdp,infant_mortality_rate,level,0.871561408452694,0.0027417536767301172,0.45136952899579386,0.2767427173682754,8
FI,rail_investment_pct_gdp,unemployment_rate_pct,level,0.8707189031809226,2.3857975353226697e-11,0.7471325554176503,1.3505664370675656e-06,28
ES,rail_investment_pct_gdp,infant_mortality_rate,level,0.8700780894657273,1.0532045546780603e-11,0.7868064324490612,5.952618389990962e-08,29
RS,rail_investment_pct_gdp,gni_per_capita_usd,level,0.8697544318786465,6.436434628359065e-05,0.8848442033786963,2.753237755904819e-05,12
ES,rail_investment_pct_gdp,rail_employees,level,0.8684660139643992,1.7196092279531716e-06,0.42317456986969876,0.10350436955042455,16
RS,rail_investment_pct_gdp,infant_mortality_rate,level,-0.8680205035183042,7.038457300309161e-05,-0.8717330935318074,5.801064559339922e-05,12
CH,rail_investment_pct_gdp,cars_per_1000_inhabitants,level,0.8660371121138487,1.253834417975557e-05,0.9551060713133968,3.8919550271827764e-10,14
PL,rail_investment_pct_gdp,rail_passenger_km,level,0.8660333622463363,8.319286924639654e-07,0.42126905909076146,0.09278636027465169,17
AT,rail_investment_pct_gdp,urban_population_pct,delta,0.865372882236546,5.287250704612079e-06,0.8450115132819976,1.7859327906247564e-05,15
IT,rail_investment_pct_gdp,infant_mortality_rate,level,0.8653104377406693,7.106486835229889e-10,0.8886066588116661,3.175920099203635e-11,25
RS,rail_investment_pct_gdp,compensation_employees_meur,delta,0.8647538294460924,8.296090766159415e-05,0.783468310163765,0.0015622342309963718,12
PT,rail_investment_pct_gdp,infant_mortality_rate,level,0.8642833385392935,6.612371004367423e-08,0.9315119198711946,5.805335201797699e-12,20
PL,rail_investment_pct_gdp,gni_per_capita_usd,level,-0.8636203950217876,2.081220552113015e-09,-0.7144727038526162,4.005075467082525e-05,24
RS,rail_investment_pct_gdp,gdp_per_capita_pps,level,0.8624592158523205,9.283296210268976e-05,0.8386138404930698,0.00026280153563168463,12
PT,rail_investment_pct_gdp,urban_population_pct,delta,0.8621941181242047,7.979471535687218e-08,0.884246233875169,8.852996190791457e-09,20
ES,rail_investment_pct_gdp,population_density,level,-0.8617432888728799,8.011152113446326e-11,-0.7230159921938631,4.884709506337299e-06,28
SI,rail_investment_pct_gdp,suicide_rate,level,0.8613410420942061,1.5127880292012153e-08,0.5839458652493692,0.0035726831009172152,22
BE,rail_investment_pct_gdp,rail_electrified_km,level,-0.8611869983562076,2.717350617652635e-09,-0.8927612767620019,4.778472647796891e-11,24
DK,rail_investment_pct_gdp,gini_coefficient,level,-0.8606516175612828,2.978999802410689e-06,-0.6501502550451757,0.00516885946610532,16
RS,rail_investment_pct_gdp,gdp_pps,level,0.8605255008083387,0.00010186810002003289,0.8547159618650454,0.0001333466405712315,12
SI,rail_investment_pct_gdp,gni_per_capita_usd,level,-0.860506351215547,1.6903808486895555e-11,-0.7830584350417146,4.4313813761558276e-08,30
FR,rail_investment_pct_gdp,suicide_rate,level,-0.8602416103710744,7.343064139748296e-06,-0.8206546276777015,5.963087406305266e-05,15
PT,rail_investment_pct_gdp,gdp_per_capita_usd,level,-0.8594748715749319,1.0134458010117971e-07,-0.8898066694326855,4.658882664374988e-09,20
BE,rail_investment_pct_gdp,rail_passenger_km,level,-0.8594542940177542,0.00010716966823622492,-0.8254390741700232,0.0004299988256727375,12
RS,rail_investment_pct_gdp,gdp_current_meur,level,0.8585163227185908,0.0001119919427323864,0.8978872513838366,1.1671875499396373e-05,12
CZ,rail_investment_pct_gdp,gdp_per_capita_usd,level,-0.8576912706197981,2.4774865258122456e-11,-0.6195393067317175,0.00016765221647126023,30
RS,rail_investment_pct_gdp,gdp_per_capita_eur,level,0.8576593317172597,0.00011654886841795542,0.8528141150030781,0.0001451950213350929,12
EE,rail_investment_pct_gdp,internet_users_pct,level,-0.8575991920283345,9.2956209020282e-09,-0.8490011569988998,2.1233560801144986e-08,23
MK,rail_investment_pct_gdp,rail_wagons,level,0.8572127366387238,0.0041269751350539305,0.45150424111214343,0.2765756741687285,8
PT,rail_investment_pct_gdp,rail_locomotives,level,0.8561996213337449,3.1254514499987474e-07,0.9214376824182491,1.617351150320728e-10,19
EE,rail_investment_pct_gdp,rail_wagons,level,-0.8560489438821636,1.0840428343222724e-08,-0.7391913011144664,2.2085712029684545e-05,23
PL,rail_investment_pct_gdp,gdp_pps,level,-0.8557467551659645,4.826947411113082e-09,-0.7624306115496072,4.396150487319005e-06,24
PL,rail_investment_pct_gdp,gdp_current_usd,level,-0.855542153506166,4.929621886463743e-09,-0.7126238527890422,4.315113961663954e-05,24
MK,rail_investment_pct_gdp,life_expectancy_years,level,-0.8552041629408574,0.004351866414182971,-0.2955101988436455,0.4958141180501249,8
BE,rail_investment_pct_gdp,internet_users_pct,level,-0.8549746582528868,5.224904733652808e-09,-0.9243010604593461,1.229297909269565e-13,24
RS,rail_investment_pct_gdp,gva_total_meur,level,0.8523755703190208,0.00014804317092690657,0.8853126647754452,2.6755343184185744e-05,12
RS,rail_investment_pct_gdp,gdp_per_capita_pps,delta,0.8522281232630913,0.00014901075528897019,0.8455379992419175,0.000198539990250336,12
PL,rail_investment_pct_gdp,gdp_per_capita_pps,level,-0.851908578597974,7.11789588777757e-09,-0.8328237797907513,4.096580678832406e-08,24
CZ,rail_investment_pct_gdp,gni_per_capita_usd,level,-0.8518450291976746,5.3124199835144986e-11,-0.6270752653320861,0.00012950970398060627,30
CH,rail_investment_pct_gdp,internet_users_pct,level,0.8516752362627856,2.8352210559718704e-05,0.9508903411301587,1.022345047707449e-09,14
IT,rail_investment_pct_gdp,infant_mortality_rate,delta,-0.8505651302010014,3.6032591627221656e-09,-0.8392338485756571,1.092972353132699e-08,25
PT,rail_investment_pct_gdp,gdp_current_usd,level,-0.8500554540486228,2.217969392331237e-07,-0.8907392421871576,4.166145425850223e-09,20
EE,rail_investment_pct_gdp,life_expectancy_years,level,-0.8492483745859831,2.0753367668653544e-08,-0.9256968238014684,3.3841861516018583e-13,23
SI,rail_investment_pct_gdp,gdp_per_capita_usd,level,-0.8490181953921553,7.573718681694238e-11,-0.7784347598739247,6.260382880521195e-08,30
CZ,rail_investment_pct_gdp,gdp_current_usd,level,-0.8486869209895563,7.890542977540556e-11,-0.6277404893938531,0.00012654378983964124,30
EE,rail_investment_pct_gdp,infant_mortality_rate,level,0.8484033393159434,2.24365864520107e-08,0.9047866848555937,2.0946043105495054e-11,23
PT,rail_investment_pct_gdp,rail_network_length_km,level,0.8470863225863193,2.8013975314988954e-07,0.8307950071589197,9.136907696824115e-07,20
BE,rail_investment_pct_gdp,infant_mortality_rate,delta,-0.8468654457522355,1.1624605651066066e-08,-0.8827413870448325,2.0064096435393335e-10,24
PL,rail_investment_pct_gdp,gdp_per_capita_usd,level,-0.8456725733664845,1.3013890634675914e-08,-0.7285350494965374,2.2190818490741718e-05,24
AT,rail_investment_pct_gdp,rail_accidents,level,-0.8454716543011463,1.7415782411253352e-05,-0.814448451256906,7.833773677411126e-05,15
ES,rail_investment_pct_gdp,internet_users_pct,level,-0.8449196160202165,2.7329403209974733e-10,-0.7913993749680093,4.198566022768246e-08,29
MK,rail_investment_pct_gdp,internet_users_pct,level,-0.8446182844065585,0.005671794526148108,-0.4166667396849319,0.32118029230678435,8
IT,rail_investment_pct_gdp,gdp_per_capita_eur,level,-0.8439242331044768,6.994997199976228e-09,-0.8668510160431481,5.917436385482702e-10,25
SI,rail_investment_pct_gdp,gdp_current_usd,level,-0.8431266902995654,1.5427298374840812e-10,-0.766347845824231,1.4763755129451817e-07,30
PL,rail_investment_pct_gdp,ppp_factor,level,-0.842941401751467,1.6779879100846584e-08,-0.726567579219988,2.416416154061425e-05,24
SI,rail_investment_pct_gdp,price_level_index,level,-0.8429170574850172,1.5812401811531267e-10,-0.7589255084537785,2.4264283638059104e-07,30
ES,rail_investment_pct_gdp,gdp_per_capita_usd,level,-0.8422722591945301,3.6948850385246934e-10,-0.6216815405027339,0.0002066322553827228,29
MK,rail_investment_pct_gdp,co2_per_capita,level,-0.8422636856775843,0.005997234007058309,-0.6669310437921707,0.07178634223009309,8
ES,rail_investment_pct_gdp,gni_per_capita_usd,level,-0.8413591589602107,4.0935011218175774e-10,-0.6185394914619591,0.00022894032286107537,29
ES,rail_investment_pct_gdp,gdp_current_usd,level,-0.8413307634771915,4.1065119631209113e-10,-0.6343145997940776,0.00013500770870785377,29
IT,rail_investment_pct_gdp,gva_total_meur,level,-0.8406947854620302,9.529181826425129e-09,-0.8588400720905216,1.4893737200763126e-09,25
MK,rail_investment_pct_gdp,imports_pct_gdp,level,-0.8406262054037726,0.006230607356860106,-0.56557274529781,0.1517733972829381,8
BE,rail_investment_pct_gdp,arope_rate_pct,level,0.840363992770532,0.00024518880509275974,0.7879162623596494,0.00138510347409009,12
EE,rail_investment_pct_gdp,homicide_rate,level,0.8399748154415964,4.786609406529265e-07,0.9061905965034988,5.347019208394861e-10,20
MK,rail_investment_pct_gdp,death_rate,level,-0.8398628968562156,0.006341389495432958,-0.7999141072239265,0.014047816347114482,8
AT,rail_investment_pct_gdp,net_earnings_eur,level,0.8397103629462389,2.369708882007473e-05,0.8177195208145261,6.794898445391604e-05,15
ES,rail_investment_pct_gdp,population_total,level,-0.8389678212057667,5.333549888579231e-10,-0.7006956326288205,9.452017423591778e-06,29
SI,rail_investment_pct_gdp,life_expectancy_years,level,-0.8387750784876914,2.551104035938927e-10,-0.7574155884163243,2.677488568659081e-07,30
SK,rail_investment_pct_gdp,rail_accidents,level,0.8386304123268037,1.1378865103214561e-06,0.7421502101980583,0.00013291361738092895,19
NL,rail_investment_pct_gdp,arope_rate_pct,level,-0.8382513280346517,0.006579484289524597,-0.8098045058529646,0.011774115005354139,8
RS,rail_investment_pct_gdp,gini_coefficient,level,-0.83818410728937,0.00026727604053422067,-0.8838018471916468,2.9327616365066512e-05,12
IT,rail_investment_pct_gdp,gdp_current_meur,level,-0.837680712998356,1.2622168650268525e-08,-0.8603060814412299,1.2645048203998309e-09,25
AT,rail_investment_pct_gdp,gva_total_meur,level,0.8375342389370054,2.6520210506314376e-05,0.7920907619607028,0.0001907963050091405,15
PT,rail_investment_pct_gdp,exports_pct_gdp,level,-0.8373530866225936,5.785775800525591e-07,-0.8597983487694008,9.85345437593134e-08,20
AT,rail_investment_pct_gdp,compensation_employees_meur,level,0.8366676218507059,2.772067115626661e-05,0.7756846206838571,0.0003391250597087179,15
MK,rail_investment_pct_gdp,electricity_access_pct,level,-0.8353802336344183,0.0070179344859451305,-0.38019426778304044,0.3707505647040443,8
FR,rail_investment_pct_gdp,rail_train_km,level,-0.8350176521668946,0.0014387165504335362,-0.728052733076434,0.01443767691305912,10
CZ,rail_investment_pct_gdp,gdp_per_capita_pps,level,-0.8349673899902251,3.9037745247707063e-10,-0.7088104653573885,4.275915817110793e-06,30
MK,rail_investment_pct_gdp,rail_electrified_km,level,-0.8340272827736988,0.007230953843643734,-0.5331089317117367,0.18375089573356912,8
SK,rail_investment_pct_gdp,rail_electrified_km,delta,0.8339606950668585,4.012053522365515e-09,0.31657414951261215,0.10826132703320143,27
BE,rail_investment_pct_gdp,infant_mortality_rate,level,0.8338608553670819,3.7509978193491603e-08,0.9160502016629427,7.682986941354484e-13,24
AT,rail_investment_pct_gdp,gdp_current_meur,level,0.8338122668078413,3.2004536671759645e-05,0.7881949430187565,0.00021990713693202999,15
IT,rail_investment_pct_gdp,homicide_rate,level,0.8319515975410066,9.20741637590312e-08,0.8904357560859806,1.9096431299892615e-10,23
SI,rail_investment_pct_gdp,internet_users_pct,level,-0.8315558993278164,5.652280511424171e-10,-0.7098735267162964,4.05355069153547e-06,30
AT,rail_investment_pct_gdp,gdp_pps,level,0.8311373074995267,3.6509335535051396e-05,0.7727226449041018,0.0003739640819785671,15
PL,rail_investment_pct_gdp,rail_vehicle_km,level,0.8306804074852413,0.000355644710036792,0.8007926121190728,0.0009584293220546972,12
RS,rail_investment_pct_gdp,unemployment_rate_pct,level,-0.829030030235176,0.0003778645140090534,-0.8850873793106021,2.7126754295871607e-05,12
ES,rail_investment_pct_gdp,gdp_per_capita_eur,level,-0.8283025995291672,1.6331670365354335e-09,-0.7136689176838594,5.074283839824323e-06,29
CZ,rail_investment_pct_gdp,cars_per_1000_inhabitants,level,-0.8278542269567983,8.351350005500952e-10,-0.716274632311471,2.9211257113595914e-06,30
PL,rail_investment_pct_gdp,gdp_current_meur,level,-0.82755291271509,6.340880284943097e-08,-0.7896255229617735,9.325843996046545e-07,24
RS,rail_investment_pct_gdp,fertility_rate,level,0.8266047023081694,0.00041249122375215284,0.8229225305242166,0.00046979314001136755,12
RS,rail_investment_pct_gdp,gdp_pps,delta,0.8263327948736806,0.00041652406605413296,0.7049524532250484,0.00850754425570232,12
CH,rail_investment_pct_gdp,gni_per_capita_usd,level,0.8262263791803072,9.588669768516573e-05,0.9646747712722981,2.6664982655453263e-11,14
RS,rail_investment_pct_gdp,rail_electrified_km,level,0.8259625394892915,0.0004220654703096669,0.8343657249835087,0.00030974837981018985,12
RS,rail_investment_pct_gdp,gdp_per_capita_usd,level,0.8252950764101533,0.0004322016451488752,0.821180900017223,0.0004989888727572736,12
ES,rail_investment_pct_gdp,ppp_factor,level,-0.8252478909847517,2.2121214930824073e-09,-0.47481808813579657,0.008476298102518267,29
SK,rail_investment_pct_gdp,health_spend_pct_gdp,level,-0.825007334298047,1.582657695107794e-07,-0.6942215370548703,0.00012897286220064726,23
PL,rail_investment_pct_gdp,gdp_per_capita_eur,level,-0.8243575301165793,8.192627398417338e-08,-0.8294880734855016,5.412604665441766e-08,24
HR,rail_investment_pct_gdp,material_deprivation_pct,delta,0.8242944625811528,0.001963402826327875,0.8070620002372614,0.0030824853431672366,10
PT,rail_investment_pct_gdp,gov_revenue_pct_gdp,level,-0.8241808157382233,1.4151508642658113e-06,-0.8730269315553479,2.884087190407242e-08,20
PT,rail_investment_pct_gdp,gov_debt_pct_gdp,level,-0.8240969874864426,1.4228177352848394e-06,-0.9433410657905533,3.1499922429457107e-13,20
PL,rail_investment_pct_gdp,gva_total_meur,level,-0.8224529031508969,9.51618468454659e-08,-0.7945879555946148,6.820870582020119e-07,24
ES,rail_investment_pct_gdp,rail_locomotives,level,0.8223246876776051,5.892648369903927e-09,0.750442205488183,1.116926138256837e-06,28
EE,rail_investment_pct_gdp,infant_mortality_rate,delta,-0.8221010780706655,1.9685910231379884e-07,-0.9332135196792342,5.257979598865027e-14,23
MD,rail_investment_pct_gdp,imports_pct_gdp,level,0.8218046515126102,0.002102963649886423,0.8710735359054035,0.0004020629145689275,10
RS,rail_investment_pct_gdp,gdp_per_capita_eur,delta,0.8217990084243436,0.0004884685850489014,0.7971137379941553,0.0010681319985781587,12
PT,rail_investment_pct_gdp,rail_wagons,level,0.8217673356006495,3.3363692198527714e-06,0.8299565131024156,2.01427779436259e-06,19
EE,rail_investment_pct_gdp,gni_per_capita_usd,level,-0.8213085397795588,2.087557686531694e-07,-0.8982355955471923,6.038603773569321e-11,23
MD,rail_investment_pct_gdp,suicide_rate,level,0.821235555839879,0.009454081316448901,0.8451675376530327,0.005597583794202096,8
CZ,rail_investment_pct_gdp,gdp_pps,level,-0.8209847637981108,1.6738454945512343e-09,-0.7179350597632252,2.6784754863672575e-06,30
TR,rail_investment_pct_gdp,death_rate,level,-0.8209061428950436,1.0729888427095672e-07,-0.698499029615125,7.463305519894866e-05,24
DE,rail_investment_pct_gdp,infant_mortality_rate,delta,-0.8203435937691487,1.475313183293568e-05,-0.7941684106771842,5.1044891862270574e-05,17
AT,rail_investment_pct_gdp,suicide_rate,level,-0.8199512110154211,0.00025448158905496375,-0.8530908284916161,6.127039706136578e-05,13
SE,rail_investment_pct_gdp,rail_train_km,level,-0.8184821473570807,2.027644360694443e-06,-0.8295754981475162,9.921343021120192e-07,20
ES,rail_investment_pct_gdp,gdp_current_meur,level,-0.8183948328704405,4.260443236943223e-09,-0.7390374798651671,1.326903438384995e-06,29
HR,rail_investment_pct_gdp,suicide_rate,level,0.8170204526930679,5.641615108481745e-07,0.7800386523413616,5.1866005729920174e-06,22
HR,rail_investment_pct_gdp,gov_debt_pct_gdp,level,-0.8164821279701308,2.5898174176195088e-09,-0.8076179904040574,5.8698566453693226e-09,30
BE,rail_investment_pct_gdp,rail_network_length_km,level,-0.8162434249364914,1.5280870452369007e-07,-0.8591949202677452,3.365051310936176e-09,24
MK,rail_investment_pct_gdp,population_total,delta,0.8162137639250066,0.010433511818909542,0.49227321890603537,0.2280619155320137,8
