target,feature,kind,pearson_r,p_pearson,spearman_r,p_spearman,n
rail_investment_pct_gdp,inflation_pct,delta,0.6463990692520781,2.659754389534375e-75,0.011630412958142091,0.781254310906382,573
rail_investment_pct_gdp,passenger_modal_split_rail_pct,delta,-0.14672461973587267,0.0005870267279374252,-0.08050642664126076,0.060573898245018715,544
rail_investment_pct_gdp,life_satisfaction,delta,0.14437625180889663,0.2723413755980583,0.1502484356413874,0.25303686285677485,60
rail_investment_pct_gdp,rail_seat_km,delta,-0.07352972204007133,0.4046203202499169,0.0007209416478635704,0.9934921067439316,131
rail_investment_pct_gdp,rail_locomotives,delta,-0.06729961364443575,0.1298584686178406,0.006135909533068445,0.8903280273422288,508
rail_investment_pct_gdp,rail_gross_tonne_km,delta,-0.0672729223903674,0.17728012618240988,0.005557838992448896,0.9113810047106268,404
rail_investment_pct_gdp,fdi_pct_gdp,delta,0.05528307428172298,0.18261334355761516,-0.0540464041777903,0.19261595799782635,583
rail_investment_pct_gdp,life_satisfaction_high_pct,delta,0.05429696055665938,0.6815590280625106,0.11937235823963906,0.3651691364364683,60
rail_investment_pct_gdp,rail_high_speed_pkm,delta,0.052143682006416954,0.5038967084577632,-0.009495752660821408,0.9032089838237745,167
rail_investment_pct_gdp,gov_revenue_pct_gdp,delta,-0.05125765840041585,0.24204937289386294,-0.022468310468748344,0.6083413168511578,523
rail_investment_pct_gdp,gdp_growth_pct,delta,-0.05086403991683124,0.22461617436455575,-0.05198377844953307,0.21455945793538972,572
rail_investment_pct_gdp,gov_debt_pct_gdp,delta,0.04863908618460779,0.2647040778885621,0.025141723588676602,0.564486302546911,528
rail_investment_pct_gdp,gini_coefficient,delta,-0.04818731760676341,0.3031052695052587,-0.047298697636934464,0.3121226941933935,459
rail_investment_pct_gdp,gov_deficit_pct_gdp,delta,-0.047259767024488544,0.2991127334450545,-0.14801453118226457,0.0010617453970059717,485
rail_investment_pct_gdp,rail_fatalities,delta,0.04334149333233744,0.3997503884625656,0.01975922261196277,0.7011973680191694,380
rail_investment_pct_gdp,ppp_factor,delta,-0.04028879124750437,0.3366966219888054,-0.004681165056040265,0.9111676474181283,571
rail_investment_pct_gdp,urban_population_pct,delta,-0.038959860942257965,0.3478576460590261,0.03618881196402754,0.3832505113685467,583
rail_investment_pct_gdp,material_deprivation_pct,delta,-0.03583880954859979,0.537328136964615,-0.0943315004457857,0.1035714917067552,299
rail_investment_pct_gdp,unemployment_rate_pct,delta,-0.03458601665458696,0.45032165472857555,0.028105063612700664,0.539650477962283,479
rail_investment_pct_gdp,price_level_index,delta,0.03261326301795264,0.43684053272387424,-0.06560995709101655,0.11736846106595111,571
rail_investment_pct_gdp,exports_pct_gdp,delta,0.030697554866254372,0.4595868236197209,-0.022491216501520785,0.5879896494911008,583
rail_investment_pct_gdp,rail_network_length_km,delta,0.027633972068785043,0.5023297492745138,-0.03382945229969245,0.4114575879139061,592
rail_investment_pct_gdp,rail_passenger_km,delta,-0.026011886583603816,0.5499450232490728,-0.015997065400272893,0.7131596290390925,531
rail_investment_pct_gdp,internet_users_pct,delta,-0.025882077905046385,0.5340420009498166,0.002589444210648214,0.9504029863860831,580
rail_investment_pct_gdp,gdp_per_capita_pps,delta,-0.025230629188767097,0.551806204942688,0.013956185577809883,0.7420775565419666,559
rail_investment_pct_gdp,fertility_rate,delta,-0.025195094832658617,0.5439128471160154,0.02363764596026215,0.5691010284653844,583
rail_investment_pct_gdp,education_spend_pct_gdp,delta,0.02490458035548637,0.6075825442986232,0.07710988423007352,0.11119991540706504,428
rail_investment_pct_gdp,rail_train_km,delta,0.024806557790702462,0.649736900323036,-0.036953740560554435,0.49861368249915855,338
rail_investment_pct_gdp,imports_pct_gdp,delta,0.023431715326553863,0.5724725874980534,0.0021069759743371757,0.9595304901925115,583
rail_investment_pct_gdp,population_total,delta,-0.020841536052408745,0.6132402915521353,0.03167441311468787,0.4422966724540093,591
rail_investment_pct_gdp,compensation_employees_meur,delta,-0.020381573095687867,0.6213945769792109,-0.05432147853092262,0.18770387336924046,590
rail_investment_pct_gdp,gdp_pps,delta,-0.019859393817761507,0.6395420564756518,-0.02330993826863525,0.5824978404060839,559
rail_investment_pct_gdp,gov_expenditure_pct_gdp,delta,0.01877919096669909,0.6684459741747413,0.14059979111855644,0.0012485541669942756,523
rail_investment_pct_gdp,arope_rate_pct,delta,-0.018092234717733274,0.7555691124297845,-0.06500126181021819,0.2627550857738536,299
rail_investment_pct_gdp,co2_per_capita,delta,-0.016960776121045767,0.6873326700899429,-0.03015477275497299,0.47416548807678177,566
rail_investment_pct_gdp,gdp_current_meur,delta,-0.016289326360571826,0.6925728849622113,-0.04651428832479455,0.25860879367075346,592
rail_investment_pct_gdp,gdp_per_capita_eur,delta,-0.016103461552457,0.698617814761262,-0.02159917147300124,0.6035096669374849,581
rail_investment_pct_gdp,gva_total_meur,delta,-0.01606413883259336,0.6966110099360291,-0.04505004706720033,0.273922238417212,592
rail_investment_pct_gdp,rail_track_length_km,delta,0.014423411348495677,0.73888847820394,0.023594369840962755,0.5855263756738234,537
rail_investment_pct_gdp,birth_rate,delta,0.01441502031146561,0.7266615186581881,0.008361173698525428,0.8393285549839515,591
rail_investment_pct_gdp,death_rate,delta,-0.014343334060755738,0.7288572057630535,0.11008388726864207,0.007559807499293127,587
rail_investment_pct_gdp,infant_mortality_rate,delta,-0.014164903786466843,0.7329839804800473,0.019804724963138575,0.6333455221481878,583
rail_investment_pct_gdp,life_expectancy_years,delta,-0.013388727811187497,0.7471023171122861,-0.0879118614721496,0.03378087119463705,583
rail_investment_pct_gdp,rail_electrified_km,delta,0.013365819597501615,0.7456362033698705,0.026950771946288664,0.512960158861868,592
rail_investment_pct_gdp,population_density,delta,-0.013303376074764225,0.7546020484333604,0.030815705708841637,0.468921808088616,555
rail_investment_pct_gdp,rail_wagons,delta,-0.01315566046099249,0.776637864903858,0.012772990857812708,0.782970573167669,468
rail_investment_pct_gdp,rail_freight_tonnes,delta,0.012539035438605312,0.7983732703991973,-0.014835382089044655,0.7624676770188747,418
rail_investment_pct_gdp,gni_per_capita_usd,delta,-0.011643193645324039,0.7806460070985656,0.05190113245930172,0.21408498707074713,575
rail_investment_pct_gdp,homicide_rate,delta,0.009816200490794172,0.8252348775256797,0.010854769670737986,0.8070901796133177,509
rail_investment_pct_gdp,health_spend_pct_gdp,delta,0.008476884066255418,0.8554194314504179,0.10926116659183596,0.018379006600936904,465
rail_investment_pct_gdp,rail_vehicle_km,delta,0.007748577902579298,0.9056454901459184,-0.03977633502192719,0.542668864017565,237
rail_investment_pct_gdp,rail_passengers,delta,-0.007577991524652454,0.8933464925504204,-0.06537448506854303,0.24676421718543629,316
rail_investment_pct_gdp,electricity_access_pct,delta,-0.006682725990199053,0.8752362989402237,0.019733715571600793,0.6428644637251497,555
rail_investment_pct_gdp,rail_employees,delta,0.0057510900137878185,0.9231974131269473,0.057971500688242826,0.3306177922494637,284
rail_investment_pct_gdp,gdp_per_capita_usd,delta,0.004683245758860139,0.9101983800679465,-0.016377960042577806,0.6932349704402658,583
rail_investment_pct_gdp,rail_freight_tonne_km,delta,0.003382156413261926,0.9388788458291796,-0.00527155602513148,0.9048669224072174,517
rail_investment_pct_gdp,cars_per_1000_inhabitants,delta,-0.0024878825007374657,0.9522223227953199,-0.02868649714826884,0.4895329024420134,583
rail_investment_pct_gdp,rail_accidents,delta,-0.0020239677788692085,0.9704493301306718,-0.02409914142222649,0.6590883875415163,338
rail_investment_pct_gdp,pop_growth_rate,delta,0.0011960088683620979,0.9768435844202514,0.0010175383783127662,0.9802982630086311,592
rail_investment_pct_gdp,suicide_rate,delta,0.0010895039354884867,0.9824424439206513,0.09231392793075835,0.061487434912270746,411
rail_investment_pct_gdp,freight_modal_split_rail_pct,delta,-0.0007422430305233401,0.9889050376939936,0.06279280844306641,0.2388074722636405,354
rail_investment_pct_gdp,gdp_current_usd,delta,-0.00036827351295628017,0.9929234941717582,-0.019256852920110253,0.6427740118462992,583
rail_investment_pct_gdp,net_earnings_eur,delta,-0.00025039629274335154,0.995890999168133,0.04005272473172642,0.4098237322330866,426
rail_investment_pct_gdp,poverty_risk_rate_pct,delta,0.00020496612139326147,0.9987982368963446,0.1587483827706115,0.23939194036880962,57
rail_investment_pct_gdp,net_migration_rate,delta,0.00014350982187050164,0.9972328847819061,0.055075709211303926,0.18275740278207656,587
rail_investment_per_capita,inflation_pct,delta,0.2741346804331607,2.569604627077521e-11,0.03741379331579462,0.3748820146924411,565
rail_investment_per_capita,life_satisfaction,delta,0.1502224365787851,0.2531202512871805,0.16175045540853317,0.21794549520888887,60
rail_investment_per_capita,rail_seat_km,delta,-0.09139441080945263,0.31538957969808334,-0.015677743628694604,0.8636300268399444,123
rail_investment_per_capita,rail_high_speed_pkm,delta,0.08659160665322245,0.267730874081857,0.02532263152165511,0.7464174343199849,166
rail_investment_per_capita,gov_revenue_pct_gdp,delta,-0.08581454849982818,0.05068488429572023,-0.031709655442220326,0.4711885949719158,519
rail_investment_per_capita,fdi_pct_gdp,delta,0.07916881620830929,0.060233494871529764,-0.03445653454064009,0.41424775968268324,564
rail_investment_per_capita,rail_gross_tonne_km,delta,-0.07100090798351456,0.1590968390156163,0.04098679129507121,0.4168192089981653,395
rail_investment_per_capita,passenger_modal_split_rail_pct,delta,-0.06144354767200928,0.1498190920179363,-0.03847741662707658,0.3674936114823846,551
rail_investment_per_capita,fertility_rate,delta,-0.05952232264783457,0.15810289033726777,0.052271897655320504,0.21526688717925263,564
rail_investment_per_capita,ppp_factor,delta,-0.0564283684402188,0.17148781303515426,-0.01968769573269436,0.6336112003184229,589
rail_investment_per_capita,life_satisfaction_high_pct,delta,0.05404138160708624,0.6829790287627029,0.10233603119992823,0.43814214766649073,60
rail_investment_per_capita,gov_deficit_pct_gdp,delta,-0.05274685821146168,0.24641274395835475,-0.1075969214718729,0.017720062686798578,485
rail_investment_per_capita,gini_coefficient,delta,-0.04915859528894726,0.2971835159654648,-0.03339374833952177,0.4790296912777802,452
rail_investment_per_capita,rail_network_length_km,delta,0.04577705448384317,0.2674646152428484,-0.033477223309126634,0.41753756097843875,589
rail_investment_per_capita,exports_pct_gdp,delta,0.04191719486733474,0.3205105603200218,0.018641801287301366,0.6587856341190006,564
rail_investment_per_capita,rail_fatalities,delta,0.04185959157666503,0.4117848502236564,0.016433797685198964,0.7474039479152526,387
rail_investment_per_capita,gov_debt_pct_gdp,delta,0.03766746294078798,0.39427642839549354,-0.03746378229765589,0.396840786862711,514
rail_investment_per_capita,material_deprivation_pct,delta,-0.03522441953307741,0.5409521580790491,-0.12969752529815298,0.023640998311818512,304
rail_investment_per_capita,rail_employees,delta,0.0345802301605938,0.5668932223498002,0.04804035099218541,0.4261355599643458,277
rail_investment_per_capita,imports_pct_gdp,delta,0.03441529234630184,0.41480713931883084,0.06313949559558331,0.1342687408827798,564
rail_investment_per_capita,education_spend_pct_gdp,delta,0.026045423930168204,0.598741761923607,0.02256034434178331,0.6485525357985145,411
rail_investment_per_capita,rail_train_km,delta,0.024621323514469905,0.6497665367562675,0.04900066877927794,0.3658618588225868,343
rail_investment_per_capita,gdp_per_capita_usd,delta,0.022768729739632752,0.5896242850848092,0.01715773849169425,0.6844278217182612,564
rail_investment_per_capita,rail_track_length_km,delta,0.022222699496713922,0.6081935486874923,-0.011599687273001588,0.7890378393454471,535
rail_investment_per_capita,homicide_rate,delta,0.02029410205485897,0.6545478800178492,0.020721166124786968,0.6477630858231951,489
rail_investment_per_capita,birth_rate,delta,-0.01952806330454273,0.6363669592846071,0.04729461536792879,0.2519043290419689,589
rail_investment_per_capita,arope_rate_pct,delta,-0.017654376972020158,0.7593581044564482,-0.09987302342087423,0.08211781408841246,304
