target,feature,kind,pearson_r,p_pearson,spearman_r,p_spearman,n
rail_investment_per_capita,gdp_per_capita_eur,delta,-0.03408343183390599,0.4004918152133204,0.05414735015411407,0.18140096248709942,611
rail_investment_per_capita,gov_deficit_pct_gdp,level,-0.03303400582215926,0.44721950722739084,-0.20062552299227532,2.899165916779406e-06,532
rail_investment_per_capita,imports_pct_gdp,delta,0.030373908407168804,0.45116140277447353,0.05330114279789897,0.1858090184506823,618
rail_investment_per_capita,gov_expenditure_pct_gdp,delta,0.03031603306782694,0.477767593953411,-0.004157274053253363,0.9224723918977455,551
rail_investment_per_capita,price_level_index,delta,-0.028254746940618036,0.4794908176025899,-0.02304184785243008,0.564203679364961,629
rail_investment_per_capita,unemployment_rate_pct,level,-0.02739047278287605,0.5313441640493801,-0.20736347168434738,1.5289553380584248e-06,525
rail_investment_per_capita,birth_rate,level,-0.027311888982707398,0.4861204593111784,-0.15079945338972892,0.00010697816019186976,653
rail_investment_per_capita,gov_revenue_pct_gdp,delta,0.027173099528936203,0.5246052886361073,-0.02487938475644326,0.56020861071641,551
rail_investment_per_capita,rail_network_length_km,level,0.02671865566949201,0.49564568680946725,0.0811228455081332,0.0381918442272964,653
rail_investment_per_capita,gva_total_meur,delta,-0.026656264973734693,0.5109001234250896,0.03553043743682167,0.3807766168037718,611
rail_investment_per_capita,gdp_current_meur,delta,-0.02663650047935521,0.5112136682143656,0.03534864491361707,0.38322036068909615,611
rail_investment_per_capita,death_rate,delta,-0.025587836902346495,0.5156971672449457,-0.032717709799348196,0.4058474079309154,648
rail_investment_per_capita,suicide_rate,level,0.025405928928423104,0.5906751551539446,0.33635196989084376,1.2866267821306034e-13,451
rail_investment_per_capita,gdp_per_capita_pps,delta,-0.02453761208607069,0.5507469742716614,0.05074290084786749,0.21696255538148793,594
rail_investment_per_capita,rail_seat_km,level,0.02440329646578179,0.7703791927754646,0.19660509923272387,0.017215633950436706,146
rail_investment_per_capita,co2_per_capita,delta,-0.024128666047206725,0.5540941255303891,-0.03454988997804574,0.3968066257181901,604
rail_investment_per_capita,gni_per_capita_usd,delta,-0.02402869395065198,0.553771708610667,0.05838644500716841,0.149831643825697,610
rail_investment_per_capita,rail_fatalities,delta,0.02402040776096203,0.6266341387374345,0.0076839319034126006,0.8763555575353851,413
rail_investment_per_capita,fdi_pct_gdp,level,0.02256933757685098,0.5743790684404377,0.010628223315438173,0.7914431442613353,622
rail_investment_per_capita,rail_passengers,level,-0.02195474184537774,0.674422303178758,0.08448580530866728,0.10519558403569222,369
